BOE_IUDAJLT,BOE_IUDAMIJ,BOE_IUDED3A,BOE_IUDED3O,BOE_IUDERB3,BOE_IUDGR1M,BOE_IUDGR1W,BOE_IUDGR2W,BOE_IUDGR3M,BOE_IUDGRON,BOE_IUDLER3,BOE_IUDLIIF,BOE_IUDLIZC,BOE_IUDLNIF,BOE_IUDLNPY,BOE_IUDLNZC,BOE_IUDLRIF,BOE_IUDLRZC,BOE_IUDMIIF,BOE_IUDMIZC,BOE_IUDMNIF,BOE_IUDMNPY,BOE_IUDMNZC,BOE_IUDMRIF,BOE_IUDMRZC,BOE_IUDSIIF,BOE_IUDSIZC,BOE_IUDSNIF,BOE_IUDSNPY,BOE_IUDSNZC,BOE_IUDSOIA,BOE_IUDSRIF,BOE_IUDSRZC,BOE_IUDVCDA,BOE_IUDVNEA,BOE_IUDVSMA,BOE_IUDVWKA,BOE_IUDVWLA,BOE_IUDVYRA,BOE_XUDLADD,BOE_XUDLADS,BOE_XUDLBK25,BOE_XUDLBK26,BOE_XUDLBK27,BOE_XUDLBK33,BOE_XUDLBK34,BOE_XUDLBK35,BOE_XUDLBK47,BOE_XUDLBK48,BOE_XUDLBK49,BOE_XUDLBK63,BOE_XUDLBK64,BOE_XUDLBK65,BOE_XUDLBK66,BOE_XUDLBK68,BOE_XUDLBK69,BOE_XUDLBK72,BOE_XUDLBK73,BOE_XUDLBK74,BOE_XUDLBK75,BOE_XUDLBK76,BOE_XUDLBK78,BOE_XUDLBK83,BOE_XUDLBK85,BOE_XUDLBK87,BOE_XUDLBK89,BOE_XUDLBK93,BOE_XUDLBK95,BOE_XUDLBK97,BOE_XUDLCDD,BOE_XUDLCDS,BOE_XUDLDKD,BOE_XUDLDKS,BOE_XUDLERD,BOE_XUDLERS,BOE_XUDLGBD,BOE_XUDLHDD,BOE_XUDLHDS,BOE_XUDLJYD,BOE_XUDLJYS,BOE_XUDLNDD,BOE_XUDLNDS,BOE_XUDLNKD,BOE_XUDLNKS,BOE_XUDLSER,BOE_XUDLSFD,BOE_XUDLSFS,BOE_XUDLSGD,BOE_XUDLSGS,BOE_XUDLSKD,BOE_XUDLSKS,BOE_XUDLSRD,BOE_XUDLSRS,BOE_XUDLTWD,BOE_XUDLTWS,BOE_XUDLUSS,BOE_XUDLZRD,BOE_XUDLZRS,COM_AG_EFP,COM_AG_EIB,COM_AG_GBP,COM_AG_USD,COM_AL_LME,COM_AU_EFP,COM_AU_EGL,COM_AU_EIB,COM_AU_LAM,COM_AU_LPM,COM_AU_MPL,COM_AU_PHL,COM_AU_ZAR,COM_BEEF_C,COM_BEEF_S,COM_BONE_MEAL,COM_BRAN,COM_BUTTER,COM_CHEESE_BLK,COM_CHEESE_BRL,COM_CHKN_A,COM_CHKN_NTL,COM_COAL_CAPP,COM_COAL_POWD,COM_COCOA,COM_COFFEE_BRZL,COM_COFFEE_CLMB,COM_COPPER,COM_CORN_2,COM_CORN_FEED,COM_CORN_OIL,COM_COTTON,COM_CTNSD_MEAL,COM_DIESEL_ULS,COM_EGGS,COM_FUELOIL,COM_GAS_CR,COM_GREASE,COM_HIDES,COM_HOGS,COM_HOMINY,COM_MILK,COM_OATS,COM_OIL_BRENT,COM_OIL_WTI,COM_PA_EFP,COM_PL_EFP,COM_PL_EIB,COM_SORGHUM,COM_SOYB_1,COM_SOYB_MEAL,COM_SOYB_OIL,COM_TALLOW_B,COM_WHEAT_2,COM_WHEAT_KC,COM_WHEAT_MN,FRED_DFF,FRED_DGS10,FRED_DGS30,FRED_DGS5,FRED_DPRIME,FRED_DTB3,FRED_T10YIE,FRED_T5YIE,FRED_T5YIFR,FRED_TEDRATE,OPEC_ORB,RICI_RICI,RICI_RICIA,RICI_RICIE,RICI_RICIM,valueDate
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.4,13.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-13 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.4,13.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-14 00:00:00"
-0.2886,0.745,0.38,0.48,1.048,0.545,0.545,0.545,0.545,0.545,0.9913,4.3148,3.7014,5.1758,4.1968,4.4956,0.861,0.7943,4.1281,3.0421,5.4761,3.3741,3.4894,1.3481,0.4473,2.7913,2.4877,3.8737,2.0906,2.1195,0.5065,1.0824,-0.3682,0.725,0.59,1.03,0.54,0.545,1.475,1.0126,1.627,29.0881,24.613,18.1031,326.832,276.55,203.405,4.6421,3.9279,2.889,112.82,45.175,3.674,3.1395,1.3397,31,29.925,6.6418,1135.35,1.449,7.4543,5.9034,5.0445,49.8108,48.0835,10.672,1824.28,2.3283,72.5872,1.0078,1.6193,5.4827,8.8096,0.7355,1.1818,0.6224,7.7528,12.4572,82.98,133.332,1.2895,2.072,5.9907,9.6259,0.8462,0.9854,1.5833,1.3034,2.0943,6.8828,11.0592,3.7498,6.0252,30.3075,48.6981,1.6068,6.9865,11.2259,31.488,26.24,16.1955,26.01,2350,1474.34,1431.65,1371.48,1367,1368.5,1424.8,1424.8,1424.8,145.9,137.23,320,NULL,1.985,141.25,135.75,0.8575,0.8165,72.4,13.65,2761,1.8685,2.4066,3.923,5.33,140.8,53,138.75,235,2.401,1.305,2.351,2.31,0.37,89.875,65.64,158,123,3.415,86.44,84.87,785,1783,1683,9.3,12.56,347.1,0.4912,0.425,6.875,6.895,8.335,0.21,2.92,4.38,1.51,3.25,0.14,2.05,1.57,2.53,0.14,83.39,3585.5,1228.12,717.08,2701.59,"2010-11-15 00:00:00"
-0.2368,0.745,0.64,0.79,1.046,0.54,0.535,0.54,0.55,0.53,0.9881,4.2555,3.6725,5.145,4.2208,4.5168,0.8895,0.8443,4.1073,3.0253,5.5281,3.4079,3.5277,1.4208,0.5024,2.7527,2.4797,3.919,2.1106,2.1383,0.5049,1.1663,-0.3414,0.725,0.59,1.03,0.54,0.545,1.475,1.0236,1.6287,28.9187,24.633,18.1753,325.499,277.26,204.575,4.6416,3.9537,2.9172,112.92,45.425,3.6665,3.1305,1.34,31.1467,29.9,6.6378,1130.8,1.4647,7.4553,5.8338,4.9809,49.5575,47.5739,10.5614,1799.22,2.3305,72.2757,1.0233,1.6282,5.5008,8.7524,0.7378,1.174,0.6285,7.755,12.339,83.32,132.57,1.3031,2.0734,6.0429,9.6149,0.8518,0.9887,1.5731,1.3027,2.0727,6.9495,11.0573,3.7503,5.9671,30.3175,48.2382,1.5911,7.0554,11.2258,30.456,25.38,15.935,25.48,2329.5,1453.34,1399.26,1351.94,1363.25,1349,1392.56,1392.56,1392.56,145.97,137.55,333,148,1.985,141.75,135,0.8575,0.8165,72.4,13.65,2724,1.8992,2.4364,3.724,5.055,140.27,52.5,133.75,238,2.348,1.305,2.296,2.216,NULL,89.875,65.82,158,123,3.425,NULL,84.58,765,1761,1661,8.915,11.935,329.8,0.4662,0.425,6.415,6.57,8.105,0.21,2.85,4.26,1.49,3.25,0.15,1.98,1.49,2.47,0.13,82.35,3455.38,1178.26,699.29,2557.03,"2010-11-16 00:00:00"
-0.2241,0.745,0.37,0.42,1.044,0.535,0.535,0.535,0.535,0.535,0.9831,4.1791,3.6233,5.0387,4.1798,4.4694,0.8596,0.8461,4.0658,2.9809,5.4939,3.379,3.4981,1.4281,0.5172,2.7133,2.4309,3.8889,2.0839,2.1095,0.5045,1.1755,-0.3214,0.725,0.59,1.03,0.54,0.545,1.475,1.0185,1.6214,28.9542,24.629,18.1885,324.952,276.41,204.128,4.6524,3.9574,2.9225,112.51,45.175,3.6746,3.1305,1.3391,31.3105,30.025,6.6415,1144.75,1.4563,7.4551,5.8496,4.9834,49.8432,47.7968,10.5726,1822.33,2.3183,71.9141,1.0205,1.6245,5.5056,8.7643,0.7385,1.1756,0.6282,7.7556,12.3461,83.09,132.271,1.2955,2.0623,6.0273,9.5948,0.8506,0.9889,1.5742,1.3022,2.073,6.9257,11.025,3.7503,5.9701,30.42,48.4256,1.5919,7.0178,11.1716,30.972,25.81,15.859,25.2,2225,1440.96,1398.21,1340.42,1336.5,1337.5,1391.52,1391.52,1391.52,146.5,137.26,333,153,1.985,142.25,139,0.855,0.8165,72.1,13.5,2784,1.8535,2.3875,3.7285,5.05,140.27,52,128.9,238,2.289,1.305,2.237,2.287,0.37,89.875,64.01,158,123,3.4725,84.7,82.44,753,1741,1641,8.77,11.78,328,0.4554,0.425,6.485,6.625,8.105,0.2,2.89,4.31,1.49,3.25,0.14,2.05,1.53,2.57,0.14,81.9,3432.56,1173.14,689.34,2573.05,"2010-11-17 00:00:00"
-0.1382,0.745,0.62,0.78,1.041,0.535,0.535,0.535,0.545,0.525,0.9788,4.1924,3.6466,5.0311,4.2549,4.5411,0.8387,0.8946,4.0965,3.0063,5.5852,3.4935,3.6152,1.4887,0.609,2.734,2.4538,4.0434,2.1863,2.2159,0.504,1.3094,-0.2379,0.725,0.59,1.03,0.54,0.545,1.475,1.0122,1.6187,28.9688,24.641,18.1157,323.476,275.15,202.286,4.6329,3.9408,2.8972,113.78,45.175,3.654,3.1205,1.3542,31.084,29.965,6.633,1130.9,1.4478,7.4553,5.8431,4.99,49.7064,47.917,10.6068,1808.42,2.3152,72.2393,1.019,1.6295,5.481,8.7647,0.7352,1.1756,0.6254,7.7536,12.3988,83.65,133.765,1.289,2.0612,6.0093,9.6095,0.8506,0.9956,1.5921,1.2975,2.0748,6.8863,11.0119,3.7503,5.9971,30.3575,48.5447,1.5991,7.0035,11.1993,31.68,26.4,16.6114,26.57,2263,1454.69,1414.93,1353.2,1356.75,1350.25,1408.16,1408.16,1408.16,146.18,137.12,333,151,1.985,144.5,142,0.855,0.8165,72.1,13.5,2896,1.8511,2.3934,3.8305,5.225,140.27,52,133.9,238,2.343,1.305,2.288,2.308,0.36,91.375,63.01,158,123,3.555,83.5,80.45,788,1756,1656,8.915,12.17,335,0.4752,0.425,6.605,6.7725,8.24,0.2,2.9,4.29,1.51,3.25,0.15,2.07,1.57,2.57,0.13,81.09,3511.4,1208.27,701.28,2633.66,"2010-11-18 00:00:00"
-0.126,0.745,0.405,0.53,1.04,0.535,0.525,0.535,0.555,0.525,0.9788,4.2418,3.6762,5.0612,4.257,4.5477,0.8194,0.8715,4.1214,3.0301,5.5818,3.4966,3.6156,1.4603,0.5855,2.7804,2.4668,4.0645,2.181,2.2106,0.5088,1.2841,-0.2562,0.725,0.59,1.03,0.54,0.545,1.475,1.0162,1.621,28.8327,24.69,18.0747,320.243,274.23,200.754,4.6005,3.9395,2.884,113.99,45.4,3.641,3.115,1.3648,31.1105,29.97,6.6398,1132.15,1.4445,7.4554,5.8081,4.969,49.6275,47.8081,10.5918,1806.01,2.3043,72.4221,1.021,1.6287,5.4578,8.7063,0.7321,1.1678,0.6269,7.754,12.3692,83.45,133.119,1.2862,2.0517,5.985,9.5473,0.8563,0.9991,1.5938,1.2986,2.0715,6.8764,10.9692,3.7503,5.9825,30.4025,48.4981,1.5952,7.0183,11.1956,31.872,26.56,16.8608,27.07,2260,1446.34,1413.89,1345.43,1357.5,1342.5,1407.12,1407.12,1407.12,146.23,137.24,333,153,1.985,144.5,143,0.8531,0.8165,72.1,13.5,2826,1.9265,2.4552,3.833,5.02,140.27,52,127.9,238,2.32,1.305,2.261,2.313,0.36,92.75,63.1,158,123,3.5325,85.2,82.24,800,1755,1655,8.54,11.765,325.8,0.4556,0.425,6.595,6.765,8.0575,0.21,2.88,4.25,1.54,3.25,0.14,2.11,1.59,2.63,0.14,81.41,3473.84,1181.77,698.07,2620.19,"2010-11-19 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-20 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-21 00:00:00"
-0.2083,0.745,0.55,0.65,1.039,0.535,0.525,0.535,0.545,0.52,0.9763,4.2312,3.6735,4.9717,4.1987,4.4812,0.7405,0.8077,4.128,3.03,5.5261,3.4429,3.5618,1.3981,0.5317,2.7802,2.4596,4.0096,2.1254,2.153,0.505,1.2294,-0.3066,0.725,0.59,1.03,0.54,0.545,1.475,1.0135,1.6159,28.9768,24.735,18.1741,321.492,274.43,201.639,4.6213,3.9448,2.8985,113.6,45.475,3.6276,3.102,1.3493,31.153,29.975,6.6414,1128.95,1.452,7.456,5.7838,4.9458,49.6703,47.7921,10.589,1800,2.3151,72.5053,1.0189,1.6245,5.4783,8.7346,0.7348,1.1715,0.6272,7.7544,12.3636,83.47,133.085,1.2963,2.0669,6.0228,9.6027,0.8536,0.9914,1.5807,1.2984,2.0702,6.9074,11.0132,3.7498,5.9787,30.365,48.414,1.5944,7.0043,11.1677,32.784,27.32,17.1375,27.42,2265.5,1461.42,1420.16,1359.46,1357.5,1356.5,1413.36,1413.36,1413.36,147.23,136.85,333,155,1.8,147,144,0.8518,0.807,72.1,13.5,2811,1.9315,2.4668,3.7495,4.975,140.27,52,121.9,238,2.335,1.305,2.253,2.257,0.36,92.75,65.31,158,123,3.51,84.34,82.15,804,1762,1662,8.445,11.965,333.6,0.4578,0.425,6.605,6.7275,8.2,0.19,2.8,4.2,1.44,3.25,0.15,2.1,1.58,2.62,0.13,80.96,3461.77,1175.83,696.52,2610.75,"2010-11-22 00:00:00"
-0.2496,0.77,0.37,0.42,1.035,0.535,0.515,0.535,0.545,0.495,0.9738,4.2265,3.6608,4.9239,4.1384,4.4239,0.6974,0.7631,4.1218,3.0058,5.4713,3.3798,3.4931,1.3495,0.4872,2.7578,2.4237,3.9388,2.0499,2.0794,0.5065,1.181,-0.3444,0.725,0.59,1.03,0.54,0.545,1.475,1.0234,1.6247,29.1763,24.69,18.3787,325.819,275.72,205.24,4.6766,3.9575,2.9459,111.45,45.735,3.6635,3.1295,1.3332,31.361,30.065,6.6433,1161.75,1.4784,7.4559,5.8158,4.9681,49.7856,47.7282,10.5462,1844.28,2.347,72.6043,1.0211,1.621,5.55,8.8107,0.7444,1.1817,0.6299,7.7582,12.3161,82.96,131.699,1.3051,2.0719,6.0911,9.6696,0.8462,0.9924,1.5754,1.3121,2.083,6.9659,11.0584,3.7503,5.9536,30.58,48.5458,1.5875,7.0791,11.2381,33.204,27.67,17.1384,27.31,2221,1484.03,1441.58,1380.49,1361,1377.5,1434.68,1434.68,1434.68,146.81,137.15,323,148,1.8,149.5,144,0.8518,0.807,72.1,13.5,2775,1.9432,2.4472,3.701,5.105,140.48,52,113.09,235,2.313,1.305,2.24,2.211,0.36,92.75,65.73,158,123,3.475,83.75,81.61,779,1745,1645,8.675,12.16,340.7,0.4582,0.425,6.605,6.785,8.265,0.2,2.77,4.18,1.4,3.25,0.15,2.08,1.54,2.62,0.13,80.14,3445.3,1175.74,691.96,2588.37,"2010-11-23 00:00:00"
-0.1673,0.77,0.415,0.54,1.03,0.535,0.515,0.535,0.545,0.505,0.9688,4.2471,3.6748,4.9371,4.1979,4.484,0.69,0.8092,4.1535,3.0012,5.5566,3.4515,3.5689,1.4031,0.5677,2.7525,2.3984,4.027,2.1082,2.1391,0.5081,1.2745,-0.2592,0.725,0.59,1.03,0.575,0.575,1.475,1.0167,1.6044,29.0842,24.685,18.4299,324.009,275,205.316,4.663,3.9577,2.9548,111.67,45.635,3.646,3.1375,1.3291,31.258,30.015,6.6529,1146.95,1.4759,7.4552,5.7538,4.9513,49.3283,47.3667,10.4989,1810,2.3291,72.0166,1.0104,1.5945,5.5661,8.7838,0.7466,1.1782,0.6337,7.7596,12.2454,83.37,131.566,1.3113,2.0694,6.0731,9.5839,0.8487,0.9923,1.5659,1.3079,2.064,6.925,10.9283,3.7498,5.9176,30.4625,48.0729,1.5781,7.049,11.124,32.76,27.3,17.3811,27.41,2242,1478.64,1435.83,1375.48,1376.25,1372.5,1428.96,1428.96,1428.96,148.82,139.61,323,150,1.8,146.75,144,0.855,0.807,72.1,13.5,2765,1.9306,2.4729,3.7555,5.215,140.48,51,119.39,235,2.388,1.305,2.318,2.289,0.36,91.5,64.01,NULL,123,3.4825,83.3,80.99,800,1773,1673,NULL,12.31,340.2,0.4673,0.425,6.585,6.86,8.805,0.2,2.93,4.29,1.56,3.25,0.16,2.13,1.59,2.67,0.13,81.16,3508.88,1188.84,712.1,2608.51,"2010-11-24 00:00:00"
-0.1359,0.77,0.57,0.65,1.031,0.535,0.535,0.535,0.555,0.515,0.9688,4.2379,3.6742,4.8906,4.204,4.4855,0.6527,0.8114,4.1599,2.9975,5.5667,3.4782,3.5952,1.4068,0.5977,2.7439,2.3936,4.059,2.1385,2.1698,0.5094,1.3151,-0.2238,0.725,0.59,1.035,0.575,0.575,1.475,1.0185,1.6054,29.1423,24.729,18.489,326.624,277.16,207.222,4.6899,3.9797,2.9755,111.79,45.545,3.6488,3.132,1.3354,31.1885,30.055,6.6495,1143.15,1.4708,7.4559,5.7512,4.9367,49.1593,47.3727,10.4809,1801.83,2.3183,71.788,1.0078,1.5885,5.5745,8.7865,0.7477,1.1785,0.6344,7.7594,12.2304,83.58,131.739,1.3141,2.0712,6.0754,9.576,0.8486,0.9984,1.5737,1.3068,2.0598,6.9297,10.9226,3.7507,5.9119,30.3975,47.9125,1.5762,7.035,11.0886,NULL,NULL,17.4278,27.44,2242,NULL,NULL,NULL,1370.5,1373.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.5,NULL,NULL,NULL,NULL,85.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.55,NULL,NULL,NULL,NULL,"2010-11-25 00:00:00"
-0.3191,0.77,0.37,0.42,1.028,0.535,0.535,0.535,0.545,0.535,0.9688,4.2343,3.6432,4.9102,4.1846,4.4645,0.6758,0.8212,4.1135,2.9756,5.5284,3.4603,3.5733,1.415,0.5977,2.7314,2.3784,4.036,2.128,2.1575,0.5134,1.3046,-0.2209,0.725,0.59,1.04,0.575,0.575,1.475,1.0377,1.6199,29.2021,24.722,18.7061,330.541,279.83,211.736,4.7607,4.0303,3.0496,111.07,45.825,3.674,3.154,1.3261,31.4222,30.26,6.6675,1155.95,1.4907,7.4544,5.7355,4.9237,49.0532,47.2389,10.4086,1804.55,2.3271,71.5374,1.0196,1.5917,5.6404,8.8053,0.7567,1.1812,0.6406,7.763,12.1188,84.04,131.195,1.3319,2.0792,6.1728,9.6364,0.8466,1.0034,1.5664,1.3198,2.0603,7.0171,10.9544,3.7498,5.8538,30.5525,47.6955,1.5611,7.146,11.1556,NULL,NULL,16.9705,26.62,2243,NULL,NULL,NULL,1366.5,1355,NULL,NULL,NULL,149.72,140.47,323,148,1.8,NULL,NULL,0.855,0.807,72.1,13.5,2756,1.9387,2.4748,3.751,NULL,140.48,NULL,116.06,235,2.377,1.305,2.307,2.277,0.36,91.5,64.35,155,NULL,3.4425,85.89,83.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.425,NULL,NULL,8.815,0.2,2.87,4.21,1.53,3.25,0.16,2.12,1.6,2.64,0.13,82.34,3494.08,1179.02,711.03,2599.42,"2010-11-26 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-27 00:00:00"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2010-11-28 00:00:00"
