dsCode,closePrice,valueDate
WIKI_JPM,37.51,"2010-10-28 00:00:00"
WIKI_JPM,37.63,"2010-10-29 00:00:00"
WIKI_JPM,37.42,"2010-11-01 00:00:00"
WIKI_JPM,36.96,"2010-11-02 00:00:00"
WIKI_JPM,37.72,"2010-11-03 00:00:00"
WIKI_JPM,39.8,"2010-11-04 00:00:00"
WIKI_JPM,40.94,"2010-11-05 00:00:00"
WIKI_JPM,40.51,"2010-11-08 00:00:00"
WIKI_JPM,39.9,"2010-11-09 00:00:00"
WIKI_JPM,40.62,"2010-11-10 00:00:00"
WIKI_JPM,40.02,"2010-11-11 00:00:00"
WIKI_JPM,39.61,"2010-11-12 00:00:00"
WIKI_JPM,40.08,"2010-11-15 00:00:00"
WIKI_JPM,39.61,"2010-11-16 00:00:00"
WIKI_JPM,39.18,"2010-11-17 00:00:00"
WIKI_JPM,39.66,"2010-11-18 00:00:00"
WIKI_JPM,39.41,"2010-11-19 00:00:00"
WIKI_JPM,38.51,"2010-11-22 00:00:00"
WIKI_JPM,37.63,"2010-11-23 00:00:00"
WIKI_JPM,38.16,"2010-11-24 00:00:00"
WIKI_JPM,37.5,"2010-11-26 00:00:00"
WIKI_JPM,37.91,"2010-11-29 00:00:00"
WIKI_JPM,37.4,"2010-11-30 00:00:00"
WIKI_JPM,38.15,"2010-12-01 00:00:00"
WIKI_JPM,39.31,"2010-12-02 00:00:00"
WIKI_JPM,39.61,"2010-12-03 00:00:00"
WIKI_JPM,39.905,"2010-12-06 00:00:00"
WIKI_JPM,39.25,"2010-12-07 00:00:00"
WIKI_JPM,40.26,"2010-12-08 00:00:00"
WIKI_JPM,40.81,"2010-12-09 00:00:00"
WIKI_JPM,41.43,"2010-12-10 00:00:00"
WIKI_JPM,41.51,"2010-12-13 00:00:00"
WIKI_JPM,40.79,"2010-12-14 00:00:00"
WIKI_JPM,40.21,"2010-12-15 00:00:00"
WIKI_JPM,40.0125,"2010-12-16 00:00:00"
WIKI_JPM,39.67,"2010-12-17 00:00:00"
WIKI_JPM,39.95,"2010-12-20 00:00:00"
WIKI_JPM,41,"2010-12-21 00:00:00"
WIKI_JPM,42.16,"2010-12-22 00:00:00"
WIKI_JPM,42.08,"2010-12-23 00:00:00"
WIKI_JPM,42.67,"2010-12-27 00:00:00"
WIKI_JPM,42.61,"2010-12-28 00:00:00"
WIKI_JPM,42.36,"2010-12-29 00:00:00"
WIKI_JPM,42.23,"2010-12-30 00:00:00"
WIKI_JPM,42.42,"2010-12-31 00:00:00"
WIKI_JPM,43.58,"2011-01-03 00:00:00"
WIKI_JPM,44.16,"2011-01-04 00:00:00"
WIKI_JPM,44.7,"2011-01-05 00:00:00"
WIKI_JPM,44.48,"2011-01-06 00:00:00"
WIKI_JPM,43.64,"2011-01-07 00:00:00"
WIKI_JPM,43.4,"2011-01-10 00:00:00"
WIKI_JPM,43.6,"2011-01-11 00:00:00"
WIKI_JPM,44.71,"2011-01-12 00:00:00"
WIKI_JPM,44.45,"2011-01-13 00:00:00"
WIKI_JPM,44.91,"2011-01-14 00:00:00"
WIKI_JPM,44.75,"2011-01-18 00:00:00"
WIKI_JPM,43.71,"2011-01-19 00:00:00"
WIKI_JPM,44.75,"2011-01-20 00:00:00"
WIKI_JPM,45.29,"2011-01-21 00:00:00"
WIKI_JPM,45.02,"2011-01-24 00:00:00"
WIKI_JPM,44.87,"2011-01-25 00:00:00"
WIKI_JPM,44.98,"2011-01-26 00:00:00"
WIKI_JPM,45.1,"2011-01-27 00:00:00"
WIKI_JPM,44.54,"2011-01-28 00:00:00"
